wav_filename,wav_filesize,transcript
common_voice_zh-TW_19329247.wav,161324,在讓孩子們認識不同性別氣質的人
common_voice_zh-TW_19329283.wav,119084,當民眾看見這些做法
common_voice_zh-TW_19329311.wav,71468,家用開銷
common_voice_zh-TW_19329248.wav,115244,昨天的公視晚間新聞
common_voice_zh-TW_19329281.wav,125228,大家都好會講廢文啊
common_voice_zh-TW_19329310.wav,144428,各位對組成與成員有何高見？
common_voice_zh-TW_19329307.wav,80684,二零一三年
common_voice_zh-TW_19329336.wav,84524,相處的時刻
common_voice_zh-TW_19329333.wav,107564,若能調整法規
common_voice_zh-TW_19329353.wav,138284,致力於成為你在上面最好的朋友
common_voice_zh-TW_19329335.wav,99884,資源都比我們還多
common_voice_zh-TW_19329334.wav,126764,不然任何著作都可以了吧
common_voice_zh-TW_19329352.wav,96044,我懷念看新聞
common_voice_zh-TW_19329361.wav,82988,原來貼了新聞沒事
common_voice_zh-TW_19329351.wav,134444,後面的朋友、讓我看到你們的雙手
common_voice_zh-TW_19329364.wav,111404,受紐西蘭政府之邀
common_voice_zh-TW_19329363.wav,79148,虛擬實境
common_voice_zh-TW_19329383.wav,80684,二零一二年
common_voice_zh-TW_19329354.wav,159788,無論是建置運算系統或語音資料庫
common_voice_zh-TW_19329358.wav,90668,至於需要協調部分
common_voice_zh-TW_19329384.wav,84524,天氣好冷
common_voice_zh-TW_19329382.wav,152108,都沒有斷言是同學霸凌致死
common_voice_zh-TW_19329385.wav,96044,人在曹營心在漢
common_voice_zh-TW_19329381.wav,136748,從好幾個認識的新聞人聽到
common_voice_zh-TW_19329402.wav,109868,以政策不易解釋為由
common_voice_zh-TW_19329404.wav,121388,運用在臺灣的地方發展
common_voice_zh-TW_19329406.wav,119084,全民各界非常重視
common_voice_zh-TW_19329357.wav,136748,孩子們已經在教室裡坐好
common_voice_zh-TW_19329403.wav,76844,輔導過程
common_voice_zh-TW_19329401.wav,130604,作出一個方案或兩個方案
common_voice_zh-TW_19329409.wav,161324,準確率達七成的水管檢測系統
common_voice_zh-TW_19329362.wav,94508,話說，講個秘訣
common_voice_zh-TW_19329411.wav,106028,剛剛吃了泰國菜當晚餐
common_voice_zh-TW_19329412.wav,142124,發言人則回應：一年只有一天
common_voice_zh-TW_22427355.wav,121388,我們會嚴格把關
common_voice_zh-TW_19329413.wav,106028,已達到七成的準確率
common_voice_zh-TW_19329415.wav,71468,有沒有洋蔥
common_voice_zh-TW_22427357.wav,94508,及國民健康
common_voice_zh-TW_22427369.wav,134444,就必須從現在起就下定決心
common_voice_zh-TW_22427356.wav,126764,對於能源的選擇
common_voice_zh-TW_22427374.wav,119084,在我們這一代人的手上
common_voice_zh-TW_22427382.wav,119084,社會安全網還有很多破洞
common_voice_zh-TW_22427354.wav,129068,這些事情
common_voice_zh-TW_22427372.wav,130604,都應該共同珍惜與維護
common_voice_zh-TW_22427390.wav,113708,可以回應社會與經濟問題
common_voice_zh-TW_22427375.wav,149804,以及永不屈服的創業精神
common_voice_zh-TW_22427378.wav,121388,我們會把責任扛起來
common_voice_zh-TW_22427376.wav,122924,求同存異的政治思維
common_voice_zh-TW_22427377.wav,94508,基於這樣的精神
common_voice_zh-TW_22427373.wav,107564,更不要失去信心
common_voice_zh-TW_22427370.wav,142124,打造經濟發展新模式的努力
common_voice_zh-TW_22427383.wav,115244,要打造一個更好的國家
common_voice_zh-TW_22427391.wav,92204,擴大經濟規模
common_voice_zh-TW_22427388.wav,76844,如果不改
common_voice_zh-TW_22427381.wav,96044,經濟結構的轉型
common_voice_zh-TW_22427393.wav,125228,都是變動最劇烈的時期
common_voice_zh-TW_22427392.wav,111404,新時代交給我們的使命
common_voice_zh-TW_22427380.wav,96044,也有溝通能力
common_voice_zh-TW_22427396.wav,102188,依照中華民國憲法
common_voice_zh-TW_22427395.wav,69164,我們要召開
common_voice_zh-TW_22427389.wav,107564,各位親愛的臺灣人民
common_voice_zh-TW_22427402.wav,103724,進行溝通協商
common_voice_zh-TW_19329414.wav,107564,和真正的黑客不同
common_voice_zh-TW_22427401.wav,144428,來面對原住民族相關議題
common_voice_zh-TW_22427404.wav,84524,持續推動
common_voice_zh-TW_22427397.wav,117548,所累積形成的現狀與成果
common_voice_zh-TW_22427405.wav,132908,攸關臺灣生存發展的關鍵改革
common_voice_zh-TW_22427406.wav,121388,政府更應該要提出解決的方法
common_voice_zh-TW_22427398.wav,121388,區域的和平穩定發展
common_voice_zh-TW_22427371.wav,121388,也要讓世界走進臺灣
common_voice_zh-TW_22427407.wav,102188,打造一個務實的民主
common_voice_zh-TW_22427416.wav,109868,倒退不是我們的選項
common_voice_zh-TW_22427419.wav,76844,守護民主
common_voice_zh-TW_22427417.wav,92204,這個國家的改變
common_voice_zh-TW_22427420.wav,86828,我要特別強調
common_voice_zh-TW_22427415.wav,117548,新南向政策
common_voice_zh-TW_22427414.wav,121388,來自各國的元首與使節團
common_voice_zh-TW_22427413.wav,92204,照顧老人的工作
common_voice_zh-TW_22427423.wav,90668,有堅定的信念
common_voice_zh-TW_22427422.wav,121388,不過也因為這些對立
common_voice_zh-TW_22427425.wav,130604,多邊及雙邊經濟合作
common_voice_zh-TW_22427440.wav,109868,在經濟發展的同時
common_voice_zh-TW_22427443.wav,113708,再多個人菁英的出現
common_voice_zh-TW_22427441.wav,122924,達成若干的共同認知與諒解
common_voice_zh-TW_17376509.wav,90668,第七條第二款
common_voice_zh-TW_17376506.wav,125228,他們發現冬天沒有蟲子
common_voice_zh-TW_17376497.wav,106028,無法阻止地震發生
common_voice_zh-TW_17376528.wav,92204,她還是咬著牙站起身
common_voice_zh-TW_17376533.wav,82988,誰能好心告訴我
common_voice_zh-TW_17376551.wav,82988,政府能做的是
common_voice_zh-TW_17376539.wav,67628,讓外婆住小公寓
common_voice_zh-TW_17387079.wav,102188,開了間工廠
common_voice_zh-TW_17387122.wav,96044,已經全部結冰
common_voice_zh-TW_17387183.wav,140588,昨晚就已經劈腿三次
common_voice_zh-TW_22427424.wav,134444,激發出選舉時的動員能量
common_voice_zh-TW_22427439.wav,122924,一直是不可或缺的關鍵角色
common_voice_zh-TW_17394132.wav,88364,提供申請的措施
common_voice_zh-TW_17376513.wav,106028,學習工作技能與人際互動
common_voice_zh-TW_17387301.wav,115244,他們都十分高興
common_voice_zh-TW_17896623.wav,147500,在空汙嚴重的環境工作或居住
common_voice_zh-TW_17896632.wav,97580,小弟有一事想請教
common_voice_zh-TW_17896625.wav,144428,應該只有少數廠商才做得到
common_voice_zh-TW_17387185.wav,119084,企業釋出職缺準備搶人
common_voice_zh-TW_17897408.wav,64556,現在外面
common_voice_zh-TW_17897401.wav,77612,可是很甜脆哦！
common_voice_zh-TW_17896627.wav,69932,上週缺課
common_voice_zh-TW_17897409.wav,115244,有工作才有機會對外接觸
common_voice_zh-TW_17897417.wav,74540,進度有點落後
common_voice_zh-TW_17897418.wav,61484,顏色好綠喔！
common_voice_zh-TW_17897430.wav,49964,成為一個
common_voice_zh-TW_17897451.wav,77612,怎麼設計驗證的
common_voice_zh-TW_17897433.wav,66860,太早採了
common_voice_zh-TW_17897461.wav,111404,長時間在電腦前工作
common_voice_zh-TW_17897505.wav,169772,你們學校執行長
common_voice_zh-TW_17897466.wav,108332,我今天和明天都要上課
common_voice_zh-TW_17387305.wav,111404,生活中的準則
common_voice_zh-TW_19738837.wav,129068,我在捷運站看到海報
common_voice_zh-TW_17897434.wav,58412,這個比較慘
common_voice_zh-TW_19738907.wav,113708,今天想跟各位分享
common_voice_zh-TW_19739071.wav,94508,社會分析資料庫
common_voice_zh-TW_19738904.wav,103724,不然就找人問
common_voice_zh-TW_19738906.wav,153644,行政機關不受理人民的申請案
common_voice_zh-TW_19739095.wav,138284,害怕這病態的社會養育了一個殺人魔
common_voice_zh-TW_19739092.wav,125228,但偏偏因為無知、用錯了方法
common_voice_zh-TW_19739070.wav,122924,則是遍地馥郁芬芳
common_voice_zh-TW_19739072.wav,117548,搞不好對方都比你還幼稚
common_voice_zh-TW_19739136.wav,102188,大家有無意見？
common_voice_zh-TW_19739190.wav,126764,也添加了自動翻譯的功能
common_voice_zh-TW_19739191.wav,115244,必須依照相關規定辦理
common_voice_zh-TW_19739192.wav,107564,列出舔共藝人
common_voice_zh-TW_19739112.wav,159788,行政機關必須依照最後判決結果辦理
common_voice_zh-TW_19739106.wav,94508,往往自己的心魔
common_voice_zh-TW_19739194.wav,117548,開放讓民眾一起討論
common_voice_zh-TW_19739215.wav,126764,請實施者納入計畫內參考
common_voice_zh-TW_19739231.wav,113708,行政訴訟程序中
common_voice_zh-TW_19739216.wav,140588,小孩其實就具備了談判的模式
common_voice_zh-TW_19739256.wav,115244,除第十二條所規定外
common_voice_zh-TW_19739259.wav,111404,竟然還是如此模糊
common_voice_zh-TW_19739230.wav,130604,跑新聞這界線越來越模糊了
common_voice_zh-TW_19739282.wav,96044,如果大家不介意的話
common_voice_zh-TW_19739280.wav,202028,牛仔褲為美國最初為加州淘金工人所設計的
common_voice_zh-TW_19739281.wav,109868,你挑起火你自己來滅
common_voice_zh-TW_19739334.wav,88364,會到一點半
common_voice_zh-TW_19739255.wav,96044,變多變小
common_voice_zh-TW_19739331.wav,106028,會員國之除名
common_voice_zh-TW_17452183.wav,73004,避免影響生態
common_voice_zh-TW_19739336.wav,136748,希望大家都能撥冗看展
common_voice_zh-TW_17452165.wav,84524,我只知道他的身份
common_voice_zh-TW_17452192.wav,96044,今年所有的活動都結束啦
common_voice_zh-TW_17452237.wav,107564,永遠記得患難中的真情
common_voice_zh-TW_17452207.wav,94508,她背上都是嚴重的傷痕
common_voice_zh-TW_19739335.wav,117548,將這樣的實驗成果
common_voice_zh-TW_17452274.wav,122924,避免透過即時通私下交易
common_voice_zh-TW_19739193.wav,109868,尷尬的我只好轉台
common_voice_zh-TW_22006227.wav,130604,句首句尾的標點
common_voice_zh-TW_22005744.wav,130604,只要是不安全性行為
common_voice_zh-TW_22006330.wav,101420,中華電信表示
common_voice_zh-TW_22006376.wav,138284,就會被迫離開這家企業
common_voice_zh-TW_22006410.wav,99884,賣的週邊商品
common_voice_zh-TW_22006468.wav,172844,現今世界最活躍的公民科技社群之一
common_voice_zh-TW_22006613.wav,84524,限量三百盒
common_voice_zh-TW_22006510.wav,114476,人本教育基金會
common_voice_zh-TW_22004844.wav,188204,最近，我和越來越多朋友撞衫
common_voice_zh-TW_22006663.wav,114476,經驗讓我看見
common_voice_zh-TW_22006666.wav,99884,可以超音速飛行
common_voice_zh-TW_22006485.wav,119852,可惜不能玩空拍機
common_voice_zh-TW_22006638.wav,116780,例如抓漏的這八十位師傅
common_voice_zh-TW_22006678.wav,125228,正面介紹激情與其他的不同
common_voice_zh-TW_22006582.wav,106796,除了文旦還有種白柚
common_voice_zh-TW_22006734.wav,112940,與她的理念一拍即合
common_voice_zh-TW_22006697.wav,92972,帶領觀眾反思
common_voice_zh-TW_22006760.wav,155948,中天大量報導韓國瑜後
common_voice_zh-TW_22006784.wav,137516,烏龍茶加奶就來得有尾韻
common_voice_zh-TW_22006841.wav,113708,平常幹話很多的
common_voice_zh-TW_22006736.wav,72236,但近年來
common_voice_zh-TW_22006839.wav,108332,代表二十三人
common_voice_zh-TW_22006986.wav,88364,同性戀的權利
common_voice_zh-TW_22006855.wav,90668,新人獨當一面
common_voice_zh-TW_22006858.wav,98348,好，下班來改
common_voice_zh-TW_17437331.wav,109868,奧迪創速中心
common_voice_zh-TW_22007066.wav,96044,資訊是修飾
common_voice_zh-TW_17437339.wav,86828,人造器官當然搶手
common_voice_zh-TW_17437336.wav,56108,預計要花兩年的時間
common_voice_zh-TW_17437330.wav,153644,看到過幾株特別大特別燦爛的麥穗
common_voice_zh-TW_17437340.wav,76844,沒有任何時間可以浪費
common_voice_zh-TW_17437347.wav,75308,要搭市鐵轉巴士
common_voice_zh-TW_17437342.wav,86828,也有很多解決克服的方法
common_voice_zh-TW_17437360.wav,42284,安靜的氣氛
common_voice_zh-TW_17437366.wav,56108,我覺得很不錯的解釋
common_voice_zh-TW_17437383.wav,76844,只是遇到亂流而已
common_voice_zh-TW_17437412.wav,57644,他常常聽不懂我在講啥
common_voice_zh-TW_22006840.wav,126764,這才是讓我們期待的事
common_voice_zh-TW_17437825.wav,134444,包含了完美的一切技術細節
common_voice_zh-TW_17437844.wav,80684,臉上需要開刀
common_voice_zh-TW_17437828.wav,103724,未來要做成什麼樣子
common_voice_zh-TW_17437398.wav,40748,爸爸一個人
common_voice_zh-TW_18096200.wav,117548,阿伯表示阿三在睡覺
common_voice_zh-TW_17437848.wav,73004,我又逛了一輪
common_voice_zh-TW_17437847.wav,73004,臺灣要有自己的實力
common_voice_zh-TW_17437361.wav,86828,簡單講就是時間不足
common_voice_zh-TW_18096237.wav,86828,美好回憶畫面
common_voice_zh-TW_17437838.wav,71468,你們之前搬來搬去
common_voice_zh-TW_17470436.wav,102188,想順遊東峰
common_voice_zh-TW_18097425.wav,84524,感情與事業
common_voice_zh-TW_17470432.wav,126764,一段五百號
common_voice_zh-TW_17470435.wav,98348,前端和後端的差別
common_voice_zh-TW_17470461.wav,96044,最近剛好有點忙
common_voice_zh-TW_19336327.wav,134444,你的密碼就是我的密碼
common_voice_zh-TW_17470463.wav,111404,歷經將近一年的工程
common_voice_zh-TW_19336325.wav,134444,這是說謊的味道
common_voice_zh-TW_19336361.wav,119084,是四季春奶茶
common_voice_zh-TW_19336362.wav,165164,吃完所有食物之後才能煮粥
common_voice_zh-TW_19336363.wav,117548,你需要一點斷捨離
common_voice_zh-TW_19336364.wav,125228,我贊成只要一個人即可
common_voice_zh-TW_19336378.wav,175148,相較抹茶也有一種夏日涼風的清爽感
common_voice_zh-TW_19336376.wav,145964,應加以分析並對照優劣
common_voice_zh-TW_19336380.wav,121388,讓我看見另一種可能
common_voice_zh-TW_19336329.wav,102188,釐清各單位的意見
common_voice_zh-TW_19336410.wav,163628,居然這樣公開的教育下一代
common_voice_zh-TW_19336377.wav,149804,進入不適任教師處理流程
common_voice_zh-TW_19336400.wav,125228,有二十年歷史的日式火鍋店
common_voice_zh-TW_19336396.wav,99884,提出結論
common_voice_zh-TW_19336397.wav,129068,淋雨直播罵政府
common_voice_zh-TW_19336398.wav,195884,這種觀念就可以稱作「右撇子霸權」
common_voice_zh-TW_19336416.wav,149804,前副館長、現任館長
common_voice_zh-TW_19336399.wav,111404,當事人之家長
common_voice_zh-TW_19336409.wav,172844,現在將鏡頭還給棚內主播
common_voice_zh-TW_19336417.wav,121388,在網路發明前
common_voice_zh-TW_19336421.wav,149804,科技平台應保持中立性
common_voice_zh-TW_19336425.wav,106028,會議場所
common_voice_zh-TW_19336419.wav,149804,現在不如先決定比例的問題
common_voice_zh-TW_19336437.wav,190508,柴犬若回頭，不是想玩就是要球
common_voice_zh-TW_19336438.wav,159788,不滿政院如此草率回覆
common_voice_zh-TW_19336424.wav,140588,第一次看到團隊的提案
common_voice_zh-TW_19336439.wav,145964,他的童年生活、求學經過
common_voice_zh-TW_19336418.wav,176684,必要時可再另案召開考績會研處
common_voice_zh-TW_19336436.wav,145964,表示若平等受到保障
common_voice_zh-TW_19336423.wav,96044,然後公開說
common_voice_zh-TW_19336440.wav,153644,下面遇到類似狀況時
common_voice_zh-TW_19336443.wav,211244,在不知不覺間被人與物的關係所取代
common_voice_zh-TW_19336445.wav,182828,這個頻道以後錄的東西都會釋出
common_voice_zh-TW_18703862.wav,99884,太陽都要下山了
common_voice_zh-TW_18703891.wav,102188,各位同學先進好
common_voice_zh-TW_18703875.wav,113708,我一直抱持著這樣的想法
common_voice_zh-TW_18703863.wav,92204,這瓶梅酒好喝！
common_voice_zh-TW_18703858.wav,132908,下一個明天
common_voice_zh-TW_18703864.wav,153644,年輕人養不起，不敢生的困境
common_voice_zh-TW_18703866.wav,109868,維護基本倫理秩序
common_voice_zh-TW_18703874.wav,92204,明天再提醒我一次
common_voice_zh-TW_18703890.wav,96044,針對急迫議題
common_voice_zh-TW_18703878.wav,109868,我也睡太久了
common_voice_zh-TW_18703894.wav,73004,吃什麼啊？
common_voice_zh-TW_18703887.wav,102188,走都市更新程序
common_voice_zh-TW_18703876.wav,92204,協助安排裝機
common_voice_zh-TW_18703880.wav,178988,依據有線廣播電視法第五十條規定
common_voice_zh-TW_18703898.wav,122924,還是有一些不盡人意的地方
common_voice_zh-TW_18703906.wav,80684,一夕變化
common_voice_zh-TW_18703907.wav,90668,請簡單扼要報告
common_voice_zh-TW_18703914.wav,102188,兩筆相同的管理機關
common_voice_zh-TW_18703908.wav,126764,我們就來提出具體的工作方向
common_voice_zh-TW_18703900.wav,73004,雲散了一些
common_voice_zh-TW_18703917.wav,90668,互負同居之義務
common_voice_zh-TW_17429871.wav,139052,家中的地板露氣重
common_voice_zh-TW_17429873.wav,106796,阿嬤你好幸福
common_voice_zh-TW_17429876.wav,145196,每一個辛苦打拚的人
common_voice_zh-TW_17429880.wav,139052,可行性已經有進行評估
common_voice_zh-TW_18703877.wav,149804,晚上和阿姨、表姐和表哥吃飯
common_voice_zh-TW_18703928.wav,103724,以需求為主要考量
common_voice_zh-TW_17429883.wav,122924,我們決定走下山
common_voice_zh-TW_17429881.wav,138284,怎麼眼睛哭的那麼腫
common_voice_zh-TW_17429888.wav,127532,車站旁邊的大賣場
common_voice_zh-TW_17429895.wav,130604,這幾週真的是忙爆了
common_voice_zh-TW_17429896.wav,147500,表達該區不做開發的意見
common_voice_zh-TW_17429900.wav,113708,我們要去鄉下
common_voice_zh-TW_17429884.wav,152876,自己念了三年高中白白浪費
common_voice_zh-TW_17429887.wav,108332,日本的媽媽
common_voice_zh-TW_17429914.wav,149036,每週六學校為特別班加課
common_voice_zh-TW_17429907.wav,106796,會再觀察一下
common_voice_zh-TW_17429918.wav,117548,她說大舅舅很孝順
common_voice_zh-TW_17429920.wav,109100,自己本來就希望
common_voice_zh-TW_17429919.wav,92204,隱藏商店
common_voice_zh-TW_17429927.wav,116780,但是書店沒貨
common_voice_zh-TW_20465427.wav,145964,如今透過這套方法
common_voice_zh-TW_20465429.wav,153644,限於經費無法全面更換
common_voice_zh-TW_20465438.wav,130604,我愛家不解惑
common_voice_zh-TW_20465422.wav,184364,我的手機裡
common_voice_zh-TW_20465437.wav,217388,一些女生腳上套魚類造型潛水蛙鞋
common_voice_zh-TW_20465443.wav,171308,鮮奶蜜也是很有童心的飲品
common_voice_zh-TW_20465445.wav,142124,加以討論做成決議
common_voice_zh-TW_20465441.wav,106028,噶瑪蘭語
common_voice_zh-TW_20465446.wav,122924,昨天我講錯
common_voice_zh-TW_20465432.wav,171308,可參考第二十二條規定
common_voice_zh-TW_20465448.wav,153644,有錢有權人的豪奪掠取
common_voice_zh-TW_20465439.wav,165164,如果是單純傳達事實的文字
common_voice_zh-TW_20465462.wav,132908,貸款年期之計算
common_voice_zh-TW_20465464.wav,178988,站在搜集的立場來說不無小補呀
common_voice_zh-TW_20465440.wav,165164,建商在交屋時提供保固書
common_voice_zh-TW_20465468.wav,153644,使用手機的比率不足四成
common_voice_zh-TW_20465447.wav,152108,付款時使用行動支付
common_voice_zh-TW_20465467.wav,125228,沒東西吃才餓死
common_voice_zh-TW_20465459.wav,113708,改善這一切呢？
common_voice_zh-TW_20465477.wav,130604,修一下倒數計時吧
common_voice_zh-TW_20465458.wav,169004,但還是被私訊騷擾
common_voice_zh-TW_20465490.wav,126764,不論從什麼角度出發
common_voice_zh-TW_20465485.wav,129068,解嚴三十年來
common_voice_zh-TW_20465470.wav,149804,鮭魚看著蔣公逆流而上
common_voice_zh-TW_20465483.wav,119084,那只是證明了
common_voice_zh-TW_20465484.wav,167468,就自動變成影片所有人的
common_voice_zh-TW_20465499.wav,161324,因為懶得開而直接印出來
common_voice_zh-TW_17405896.wav,62252,買之前就知道
common_voice_zh-TW_20465493.wav,130604,原來在臨界條件下
common_voice_zh-TW_20465495.wav,148268,我國根本就沒有這個機關
common_voice_zh-TW_17405922.wav,80684,我們可以成為彼此的地圖
common_voice_zh-TW_17405937.wav,73772,乖，很快就沒事了
common_voice_zh-TW_17405930.wav,50732,銀行裡面
common_voice_zh-TW_17405923.wav,69932,五巷三十六號
common_voice_zh-TW_20465486.wav,182828,的確有很多不錯的點子值得一試。
common_voice_zh-TW_17405938.wav,59180,和朋友邊聊天
common_voice_zh-TW_17405967.wav,99116,她也希望她能平平安安地長大
common_voice_zh-TW_17405940.wav,88364,夢醒之後正在恍神之中
common_voice_zh-TW_17405983.wav,98348,帶雙親前往澳門輸到脫褲
common_voice_zh-TW_17405982.wav,73772,公車要等四十分鐘
common_voice_zh-TW_17405981.wav,86060,光是昨晚就已經滑倒三次
common_voice_zh-TW_17405984.wav,56876,大賺特賺
common_voice_zh-TW_17405997.wav,66860,續杯一杯免費
common_voice_zh-TW_17414277.wav,107564,這幾年來的每一分一秒
common_voice_zh-TW_17405998.wav,58412,欠了他們一百多萬
common_voice_zh-TW_17405999.wav,71468,事情多起來就容易亂
common_voice_zh-TW_17470267.wav,99884,但是這實在不可能
common_voice_zh-TW_17423897.wav,102188,哭泣的流轉的眼神
common_voice_zh-TW_17423896.wav,121388,她微胖身軀漸漸行動不便
common_voice_zh-TW_17428872.wav,140588,世界平靜祥和
common_voice_zh-TW_17428870.wav,84524,沒有學者敢說是對的
common_voice_zh-TW_17470293.wav,99884,肯定骨折或需要開刀
common_voice_zh-TW_17428888.wav,88364,終於不再追尋的我
common_voice_zh-TW_17436300.wav,84524,一切又充滿了希望
common_voice_zh-TW_17428873.wav,115244,婦女欲重返職場時
common_voice_zh-TW_17470294.wav,148268,目前仍然在公告初選收件階段
common_voice_zh-TW_17428889.wav,82988,漸漸不順
common_voice_zh-TW_17428890.wav,84524,一路超冷才對
common_voice_zh-TW_17428895.wav,94508,需要中央政府來幫忙
common_voice_zh-TW_17428982.wav,106028,她不停對女兒重複這句話
common_voice_zh-TW_17428891.wav,88364,也太便宜，明天就去看看好了
common_voice_zh-TW_17428911.wav,67628,就這樣喔好好笑
common_voice_zh-TW_19250983.wav,148268,麥克風架會勾到麥克風開關
common_voice_zh-TW_19250980.wav,102188,是真是假
common_voice_zh-TW_19250986.wav,134444,布告欄系統萬國碼
common_voice_zh-TW_19250987.wav,134444,上面這一句也可以
common_voice_zh-TW_17428896.wav,103724,傷害必然更加嚴重
common_voice_zh-TW_19250984.wav,115244,就輕鬆入袋
common_voice_zh-TW_19250981.wav,149804,那個時候成本非常高
common_voice_zh-TW_19250985.wav,186668,讓與會人士以為出席僅是形式
common_voice_zh-TW_19250991.wav,126764,不是資本主義邏輯
common_voice_zh-TW_19250989.wav,203564,同學都不會對老師那麼殘忍
common_voice_zh-TW_19250998.wav,99884,感謝感謝
common_voice_zh-TW_19251001.wav,121388,上個月在台北書展
common_voice_zh-TW_19251003.wav,122924,也就是剛剛說的
common_voice_zh-TW_19250992.wav,149804,看到這種狀況會有點擔心
common_voice_zh-TW_19251011.wav,115244,但別人說的話
common_voice_zh-TW_19251008.wav,119084,哇我上大螢幕了
common_voice_zh-TW_19251009.wav,138284,我認為定位問題應先決定
